,lot_area,overall_qual,overall_cond,year_built,year_remodadd,mas_vnr_area,exter_qual,bsmt_qual,bsmt_cond,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_finish,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,yr_sold,positive_feature,age,fireplacexqu,extcond_qual,neighborhood_tier_2,neighborhood_tier_3,neighborhood_tier_4,neighborhood_tier_5,neighborhood_nan,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_NA,saleprice
0,0.5285871849429,-0.07622274577569307,2.2064339835258986,0.14343292752332767,0.9907704992713131,1.1126773894416286,1.0160776534729874,-0.5424380413853873,0.12368592372109645,-0.8432948970856305,-0.7687549644448028,0.873829854023433,-1.1500753787602587,-0.03408407026744074,0.7703772874167552,0.7289878012283314,-0.27780803876277776,-0.9266642368376805,-0.9751871702563314,0.3093634271028997,0.010016841784635976,0.27228480552900464,0.2640068194007332,-0.7299564327305802,-0.04897350131986097,1.694855851865754,0.0,-0.8856189936254322,-0.8927338369234343,0.6782130472586975,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,130500
1,0.22208938310741505,0.627292596991852,-0.509414974570557,0.8064765112690598,0.6103190837902551,0.19932614130653778,1.0160776534729874,0.5679071602116738,0.12368592372109645,-0.654521890355369,-0.32817497446687943,0.873829854023433,-0.6539986209384981,1.2898737446345236,0.7703772874167552,0.7289878012283314,1.0173652750595936,0.6464385148445128,0.6857924738460984,0.3093634271028997,0.4018077632963172,0.27228480552900464,0.2640068194007332,-0.7299564327305802,0.40666462886507204,0.9327843924685544,0.0,-0.5524841070382417,0.42926926969385093,0.6782130472586975,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,220000
2,-0.3182548897581067,-0.7797380885432381,1.301150997493747,-0.6190671937842643,1.0858833531415777,-0.5685870099917552,-0.6904330940402515,-0.5424380413853873,0.12368592372109645,-0.54215700539688,0.009290549771530023,-1.2008832061086807,-0.27402493409629863,-0.9029957310584655,-1.050272149626995,0.7289878012283314,-0.9253946956739635,-0.9266642368376805,-0.9751871702563314,-0.8046711284926039,-1.0580798370983997,0.27228480552900464,0.2640068194007332,-0.7299564327305802,0.07253000006278783,1.694855851865754,0.0,-0.9808003897932009,-0.8927338369234343,0.6782130472586975,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109000
3,-0.03370384410343418,-0.7797380885432381,-0.509414974570557,1.137998303141926,1.0858833531415777,-0.5685870099917552,-0.6904330940402515,0.5679071602116738,0.12368592372109645,-0.41181373884503286,-1.5678920739260365,-0.1635266760426238,-1.0999399617463574,-0.10615020327143569,0.7703772874167552,-0.7767541390104297,0.3697786181484079,-0.9266642368376805,-0.9751871702563314,1.4233979826984033,-0.33979648099365084,0.27228480552900464,0.2640068194007332,0.050291531809052895,-0.7172427589244293,1.694855851865754,0.0,-0.9808003897932009,-0.8927338369234343,-0.690908660951224,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174000
4,0.6372614672727165,-0.07622274577569307,2.2064339835258986,-2.3761326907104547,0.4200933760497262,-0.5685870099917552,-0.6904330940402515,-1.6527832429824483,1.8714959768557635,0.24439718931254276,-0.8835869831092616,-1.2008832061086807,-0.8703725259458618,-0.10409117089989298,0.7703772874167552,-0.7767541390104297,-0.27780803876277776,-0.9266642368376805,-0.9751871702563314,-0.8046711284926039,0.05199444051803039,0.27228480552900464,0.2640068194007332,-0.7299564327305802,0.17884556377260552,1.694855851865754,0.0,-0.3145306166188199,-0.8927338369234343,-0.690908660951224,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,138500
5,0.9788740789975016,-0.07622274577569307,0.395868011461595,-0.18808886434953842,0.8481012184659164,-0.5685870099917552,1.0160776534729874,-0.5424380413853873,0.12368592372109645,-0.023031236888661002,1.087305418866449,0.873829854023433,1.918739883722228,0.8080601696935288,0.7703772874167552,0.7289878012283314,-0.27780803876277776,0.6464385148445128,1.2394523552135748,1.4233979826984033,0.49042713840014984,0.27228480552900464,0.2640068194007332,-0.7299564327305802,-0.7172427589244293,1.694855851865754,0.0,-0.7428468993737791,0.8699369718996127,0.6782130472586975,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190000
6,-0.9610678104471462,-0.07622274577569307,-0.509414974570557,1.1048461239546394,1.0383269262064454,-0.09155005236705806,-0.6904330940402515,0.5679071602116738,0.12368592372109645,-1.2747760553262282,-1.185899848572837,-0.1635266760426238,-0.23444434171690282,-0.8721102454853248,0.7703772874167552,-0.7767541390104297,-0.9253946956739635,-0.9266642368376805,-0.9751871702563314,1.4233979826984033,0.24322572363682718,0.27228480552900464,0.2640068194007332,-0.7299564327305802,-0.04897350131986097,-1.3534299857230443,0.0,-1.123572484044854,-0.8927338369234343,-0.690908660951224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,140000
7,0.3231958184783306,-0.7797380885432381,-0.509414974570557,-0.4201541186605447,-1.19682513974477,0.47856728723318975,-0.6904330940402515,-0.5424380413853873,0.12368592372109645,-0.8522840878823097,0.3162904364050831,-2.2382397361747377,0.07164557268375793,-0.6332624903863702,-1.050272149626995,-0.7767541390104297,-0.27780803876277776,-0.9266642368376805,-0.9751871702563314,0.3093634271028997,0.2712107894590901,0.27228480552900464,0.2640068194007332,-0.7299564327305802,-0.7172427589244293,1.694855851865754,0.0,1.303553118233248,-0.8927338369234343,-0.690908660951224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142000
8,0.8715620091202873,-0.7797380885432381,-0.509414974570557,-0.652219372971551,-1.5297201282906958,-0.5685870099917552,-0.6904330940402515,-0.5424380413853873,0.12368592372109645,0.14551609054907247,-0.30239635803200093,-1.2008832061086807,-0.624972853193608,-1.1768470364736463,-1.050272149626995,-0.7767541390104297,-0.27780803876277776,-0.9266642368376805,-0.9751871702563314,-0.8046711284926039,-0.24651292825277435,0.27228480552900464,0.2640068194007332,-0.7299564327305802,4.203649047072847,-0.5913585263258447,0.0,1.4939159105687856,-0.8927338369234343,-0.690908660951224,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112500
9,0.239344074173709,-0.7797380885432381,-0.509414974570557,-0.0886323267876786,-0.7212608703934477,0.5483775737148527,-0.6904330940402515,0.5679071602116738,0.12368592372109645,-0.3983299526500142,-0.030549130173282205,-1.2008832061086807,-0.31888293879294716,1.2033943850297295,-1.050272149626995,-2.282496079249191,1.6649519319707793,2.219541266526706,0.6857924738460984,-0.8046711284926039,0.14527799325890686,0.27228480552900464,0.2640068194007332,1.8838742484771904,-0.7172427589244293,-0.5913585263258447,0.0,0.6848740431427516,1.7512723763111362,-0.690908660951224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135000
